chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr11	14075791	14133166	-0.048904	-0.015045	-0.012877	-0.012768
chr11	14107608	14144920	-0.023046	-0.012265	-0.009194	-0.006557
chr11	14133167	14164286	0.038564	0.013935	0.011896	0.009669
chr11	14145303	14216236	0.083143	0.008835	0.008423	0.012371
chr11	14164939	14255867	0.172217	0.010853	0.010464	0.016795
chr11	14216775	14278057	-0.124847	-0.014137	-0.013108	-0.018664
chr11	14257434	14309701	-0.096248	-0.012696	-0.011777	-0.017369
chr11	14279556	14353590	0.040425	0.002024	0.001944	0.004281
chr11	14310547	14394152	0.039066	0.001761	0.001686	0.002924
chr11	14354865	14415800	0.007559	0.000839	0.000795	0.001043
chr11	14394570	14417191	-0.059692	-0.043577	-0.036534	-0.013789
chr11	14416099	14421574	0.017907	0.019860	0.016342	0.005375
chr11	14417199	14474916	0.202950	0.089419	0.072352	0.043120
chr11	14425275	14503645	0.303215	0.044207	0.038210	0.034125
chr11	14475205	14658673	-0.037989	-0.001264	-0.001237	-0.005237
chr11	14509749	14715267	-0.041272	-0.000826	-0.000815	-0.004015
chr11	14660230	14729449	-0.111935	-0.002854	-0.002805	-0.008079
chr11	14715445	14770032	-0.002473	-0.000251	-0.000233	-0.002707
chr11	14729746	14816937	0.025202	0.002313	0.002179	0.001720
chr11	14770797	14889820	-0.164318	-0.008530	-0.008234	-0.014414
chr11	14820942	14944192	0.037200	0.002121	0.002004	0.006408
chr11	14890340	14953220	0.241974	0.030249	0.028075	0.091928
chr11	14944197	14984689	0.266364	0.059892	0.054648	0.052277
chr11	14953377	15011596	0.080480	0.005002	0.004774	0.005435
chr11	14984707	15055104	-0.023409	-0.000633	-0.000623	-0.001261
chr11	15012004	15124152	-0.167826	-0.003727	-0.003599	-0.006804
chr11	15055504	15216169	-0.032148	-0.000886	-0.000841	-0.001817
chr11	15136812	15281375	0.106433	0.004557	0.004432	0.014974
chr11	15221906	15380088	0.124848	0.004890	0.004747	0.012526
chr11	15281607	15446066	-0.064654	-0.001384	-0.001340	-0.003921
chr11	15386471	15496034	-0.108299	-0.006280	-0.005809	-0.013464
chr11	15454067	15545708	-0.066980	-0.007963	-0.007028	-0.008255
chr11	15496299	15590377	-0.016896	-0.001590	-0.001509	-0.001429
chr11	15547173	15618265	0.050932	0.002630	0.002554	0.003562
chr11	15590404	15662644	0.166731	0.006362	0.006281	0.008440
chr11	15618730	15712827	-0.061733	-0.004600	-0.004476	-0.006163
chr11	15663067	15752788	-0.198623	-0.033403	-0.029660	-0.041384
chr11	15715418	15783321	-0.246406	-0.047894	-0.040932	-0.038368
chr11	15753774	15804695	-0.123808	-0.020181	-0.018442	-0.019269
chr11	15783583	15825486	0.010811	0.003373	0.003014	0.004620
chr11	15804976	15858762	0.146682	0.068624	0.060369	0.057291
chr11	15826746	15881419	0.165331	0.072191	0.062822	0.053334
chr11	15859226	15896739	-0.031490	-0.018815	-0.015058	-0.010063
chr11	15881959	15922404	-0.051641	-0.041451	-0.031024	-0.016667
chr11	15896760	15949518	-0.048498	-0.025615	-0.020050	-0.010883
chr11	15922782	15975103	-0.033415	-0.017891	-0.014214	-0.007237
chr11	15949865	15998031	-0.018206	-0.008525	-0.006976	-0.004142
chr11	15975242	16011769	-0.118882	-0.045417	-0.036903	-0.026437
chr11	16000096	16030928	-0.022986	-0.012538	-0.009545	-0.006218
chr11	16013319	16067004	0.033325	0.014787	0.011910	0.008227
chr11	16031869	16109944	-0.034333	-0.007985	-0.007312	-0.006559
chr11	16070994	16145259	-0.070540	-0.011210	-0.010682	-0.017817
chr11	16111620	16185885	0.002627	0.000233	0.000222	-0.001451
chr11	16146193	16228594	0.142380	0.010055	0.009674	0.031979
chr11	16188165	16299731	0.201626	0.023418	0.022509	0.040529
chr11	16233258	16367531	0.175906	0.020545	0.019499	0.026135
chr11	16302836	16390580	-0.007372	-0.000792	-0.000740	-0.000269
chr11	16367827	16404129	-0.048106	-0.008755	-0.008252	-0.002996
chr11	16390589	16430496	-0.256489	-0.064374	-0.056228	-0.031315
chr11	16408545	16444911	-0.099763	-0.045594	-0.038578	-0.023658
chr11	16430499	16460500	0.049379	0.036805	0.030396	0.016108
chr11	16444926	16483070	0.036127	0.022101	0.018461	0.011778
chr11	16460530	16538465	0.126885	0.034938	0.032187	0.031452
chr11	16484580	16580921	0.179400	0.051192	0.048099	0.051621
chr11	16538973	16654140	0.030770	0.006824	0.006333	0.007503
chr11	16581655	16670630	-0.130868	-0.023274	-0.021063	-0.018114
chr11	16654285	16703941	0.114875	0.019436	0.017683	0.013390
chr11	16671404	16761732	0.155983	0.023816	0.021282	0.012726
chr11	16703963	16806686	-0.040210	-0.006213	-0.005653	-0.006034
chr11	16763105	16829496	-0.076587	-0.009799	-0.009249	-0.014252
chr11	16807994	16887291	0.029817	0.003987	0.003764	0.005089
chr11	16832357	16905111	-0.050328	-0.006811	-0.006275	-0.008640
chr11	16887302	16942244	0.085323	0.023787	0.021484	0.019797
chr11	16905690	16970590	0.147381	0.068088	0.057992	0.031184
chr11	16942275	16982315	0.018715	0.008055	0.006921	0.004736
chr11	16970839	17013705	-0.035716	-0.010363	-0.009538	-0.008734
chr11	16983101	17070919	-0.142345	-0.028504	-0.025656	-0.019635
chr11	17015462	17095230	-0.107163	-0.022846	-0.019756	-0.010926
chr11	17072958	17158068	-0.025519	-0.006284	-0.005525	-0.002622
chr11	17099549	17204989	0.045346	0.016408	0.014376	0.008489
chr11	17164026	17232851	0.064384	0.016004	0.014849	0.015077
chr11	17205022	17267730	0.074487	0.007999	0.007658	0.012204
chr11	17233318	17331486	0.077316	0.007117	0.006684	0.012936
chr11	17268285	17368132	0.090480	0.014277	0.013121	0.020094
chr11	17331529	17386248	0.060518	0.016021	0.015020	0.010972
chr11	17369024	17411985	0.074080	0.017311	0.016306	0.013257
chr11	17386250	17522968	0.120308	0.013920	0.013413	0.018695
chr11	17412136	17580313	0.060586	0.005857	0.005682	0.009249
chr11	17523030	17594874	0.069547	0.019958	0.018049	0.015238
chr11	17580848	17617500	0.128324	0.069285	0.062368	0.039912
chr11	17594907	17634104	0.076016	0.027812	0.026759	0.023635
chr11	17617531	17648840	-0.038192	-0.009770	-0.009159	-0.005128
chr11	17634526	17668308	-0.065730	-0.016717	-0.014611	-0.004759
chr11	17648874	17684772	-0.073229	-0.034186	-0.028799	-0.013915
chr11	17668676	17732123	-0.064600	-0.027216	-0.023730	-0.014825
chr11	17684809	17743002	-0.033910	-0.007553	-0.006917	-0.002223
chr11	17732204	17786750	-0.084077	-0.009082	-0.008547	-0.006937
chr11	17743201	17810703	-0.048633	-0.004316	-0.004005	-0.003252
chr11	17786809	17857523	-0.008314	-0.000260	-0.000250	-0.000299
chr11	17816997	17904089	0.186182	0.005832	0.005633	0.009261
chr11	17859382	17919033	-0.201256	-0.030641	-0.027646	-0.046075
chr11	17904728	17963154	-0.177369	-0.042230	-0.037077	-0.069120
chr11	17919283	18020175	-0.023241	-0.003550	-0.003179	-0.006068
chr11	17963206	18034833	-0.095426	-0.014495	-0.012659	-0.012196
chr11	18020754	18056569	-0.064514	-0.012559	-0.010806	-0.005457
chr11	18035385	18094290	-0.084000	-0.014920	-0.013224	-0.012278
chr11	18057290	18119212	-0.112164	-0.018810	-0.016775	-0.025380
chr11	18095342	18145297	-0.084962	-0.010179	-0.009226	-0.012697
chr11	18121094	18175146	0.017648	0.002310	0.002131	0.000431
chr11	18148334	18192486	-0.030616	-0.004207	-0.003901	-0.005210
chr11	18175268	18221359	-0.049321	-0.006717	-0.006156	-0.010678
chr11	18194288	18240770	0.027002	0.007877	0.007196	0.010753
chr11	18221482	18264893	0.081274	0.031052	0.029767	0.033467
chr11	18241193	18288496	0.112495	0.054269	0.051359	0.035862
chr11	18264912	18350555	0.059049	0.019706	0.018579	0.020290
chr11	18289718	18394843	0.051440	0.007629	0.007075	0.014931
chr11	18351584	18426744	-0.011136	-0.001188	-0.001114	-0.006813
chr11	18394850	18487620	-0.025011	-0.001977	-0.001918	-0.015287
chr11	18426843	18551272	0.088053	0.006861	0.006566	0.049669
chr11	18489406	18604862	0.115917	0.015057	0.014080	0.062825
chr11	18551764	18649410	0.050417	0.007828	0.007250	0.034874
chr11	18606279	18711316	0.013438	0.001818	0.001657	0.007839
chr11	18649411	18744116	-0.025108	-0.004246	-0.003855	-0.003646
chr11	18711317	18759272	0.059894	0.012083	0.010487	0.008058
chr11	18744750	18798906	0.099403	0.015089	0.013351	0.009009
chr11	18759586	18838818	0.026660	0.006745	0.006103	0.006073
chr11	18799841	18874503	0.019247	0.006181	0.005659	0.007030
chr11	18841367	18880519	-0.032611	-0.005925	-0.005632	-0.004905
chr11	18874695	18893140	-0.269138	-0.045653	-0.040797	-0.027521
chr11	18880835	18920242	-0.239872	-0.117569	-0.091533	-0.043482
chr11	18893174	18946240	-0.101645	-0.044709	-0.038492	-0.021442
chr11	18921201	18967965	-0.088435	-0.033699	-0.029213	-0.019914
chr11	18946327	18984474	-0.187569	-0.059799	-0.050652	-0.035619
chr11	18968823	18994959	-0.169761	-0.045250	-0.037017	-0.031158
chr11	18985092	18999521	-0.328095	-0.151379	-0.115687	-0.091614
chr11	18995002	19001961	-0.415347	-0.328804	-0.236812	-0.132192
chr11	18999531	19021678	-0.315097	-0.133273	-0.110735	-0.103317
chr11	19002015	19039665	-0.177891	-0.046577	-0.039784	-0.029557
chr11	19023310	19087314	0.020576	0.006284	0.005416	0.002993
chr11	19040026	19102573	0.009668	0.003700	0.003366	0.003280
chr11	19088217	19106824	0.025409	0.017411	0.015377	0.012073
chr11	19102699	19122519	0.047802	0.070672	0.054429	0.022904
chr11	19107496	19207342	-0.023840	-0.037168	-0.024525	-0.007188
chr11	19122527	19247905	-0.011496	-0.016933	-0.011781	0.008581
chr11	19245864	19250456	-0.010727	-0.014577	-0.009822	0.009757
chr11	19247937	19254512	0.019444	0.006156	0.005285	0.008610
chr11	19250462	19256631	0.023872	0.008452	0.007673	0.009606
chr11	19254742	19278704	-0.022623	-0.008229	-0.007440	-0.005748
chr11	19256782	19296495	-0.112364	-0.019896	-0.017993	-0.014417
chr11	19278784	19319269	-0.003478	-0.000666	-0.000606	-0.000496
chr11	19300327	19352351	0.215450	0.022946	0.021600	0.024827
chr11	19319314	19381454	0.112023	0.010513	0.010085	0.017729
chr11	19354479	19426198	0.118113	0.010148	0.009649	0.028484
chr11	19381470	19534494	0.065289	0.004182	0.004001	0.021129
chr11	19439919	19594025	0.012449	0.000861	0.000823	0.006066
chr11	19535580	19611102	-0.024573	-0.002344	-0.002144	-0.005788
chr11	19594448	19664977	-0.077553	-0.017256	-0.014967	-0.019174
chr11	19611166	19804389	-0.067379	-0.012612	-0.011502	-0.034694
chr11	19687163	19849049	-0.091201	-0.017055	-0.015875	-0.059838
chr11	19804392	19894963	0.028138	0.005223	0.004904	0.021032
chr11	19850808	19933164	0.105479	0.023020	0.021460	0.050886
chr11	19903201	19952231	0.048197	0.018661	0.016804	0.022164
chr11	19933896	19980102	-0.011665	-0.004264	-0.003824	-0.006949
chr11	19954299	20019155	-0.047255	-0.015443	-0.013911	-0.034058
chr11	19980636	20075260	0.013533	0.003537	0.003251	0.011241
chr11	20019167	20096830	0.081673	0.016765	0.015842	0.035001
chr11	20076013	20130425	0.061322	0.013123	0.012298	0.011431
chr11	20098046	20154140	-0.001328	-0.000219	-0.000203	0.000011
chr11	20130505	20168143	-0.099636	-0.013184	-0.012434	-0.017795
chr11	20154649	20271598	-0.011226	-0.003447	-0.003072	-0.004249
chr11	20168748	20305069	0.091601	0.029616	0.026159	0.044689
chr11	20271745	20336604	0.054356	0.014025	0.012485	0.038764
chr11	20305573	20370430	-0.017215	-0.004087	-0.003583	-0.013230
chr11	20337167	20417300	0.026692	0.005103	0.004603	0.021729
chr11	20372201	20450355	-0.008930	-0.001632	-0.001480	-0.005943
chr11	20421905	20474242	-0.078814	-0.017334	-0.015481	-0.037052
chr11	20453025	20481075	0.004794	0.001870	0.001620	0.002640
chr11	20474546	20488942	0.039523	0.025345	0.020770	0.021130
chr11	20481266	20492186	0.030480	0.029441	0.024499	0.013294
chr11	20488947	20497343	0.041246	0.061951	0.052193	0.017596
chr11	20492207	20498346	0.054560	0.079102	0.067450	0.024558
chr11	20497376	20523157	-0.050677	-0.059114	-0.048000	-0.031513
chr11	20498392	20541742	-0.081709	-0.069238	-0.057268	-0.055588
chr11	20523205	20616216	0.053113	0.015139	0.014017	0.030608
chr11	20547784	20662151	0.042712	0.009233	0.008508	0.035031
chr11	20616941	20682224	0.004285	0.001523	0.001372	0.006186
chr11	20662272	20723424	-0.052383	-0.019449	-0.017078	-0.039212
chr11	20686197	20733634	-0.083280	-0.024276	-0.021927	-0.049983
chr11	20724399	20738998	0.041416	0.015701	0.014501	0.021067
chr11	20733670	20752322	0.014048	0.005932	0.005317	0.005494
chr11	20739049	20770698	-0.075634	-0.033998	-0.030163	-0.053672
chr11	20752377	20784786	-0.010129	-0.003685	-0.003352	-0.007431
chr11	20770793	20807810	0.013130	0.003842	0.003491	0.006902
chr11	20785115	20832893	-0.065559	-0.021348	-0.018771	-0.024627
chr11	20807878	20848814	-0.136014	-0.049344	-0.042890	-0.051092
chr11	20833341	20858588	-0.150132	-0.095946	-0.079297	-0.073328
chr11	20848835	20890843	-0.063126	-0.033973	-0.028631	-0.034696
chr11	20861878	20915998	-0.035340	-0.012486	-0.010884	-0.023574
chr11	20890881	20966377	-0.032279	-0.010883	-0.009874	-0.018986
chr11	20916720	21108458	-0.023464	-0.007092	-0.006472	-0.015861
chr11	20966790	21132352	-0.140459	-0.040382	-0.035217	-0.119993
chr11	21110003	21166390	-0.018678	-0.004694	-0.004177	-0.011352
chr11	21134073	21194148	0.102252	0.031074	0.028094	0.037847
chr11	21167002	21209944	-0.044458	-0.022303	-0.018782	-0.016276
chr11	21194161	21216469	-0.030304	-0.015332	-0.012300	-0.012253
chr11	21209989	21227248	0.062374	0.035226	0.028548	0.022929
chr11	21216547	21242559	0.043864	0.017691	0.015637	0.011605
chr11	21227615	21260506	0.007290	0.002073	0.001833	0.002464
chr11	21242787	21275565	0.007241	0.001963	0.001764	0.002543
chr11	21260858	21286955	0.078314	0.023782	0.021400	0.012004
chr11	21276300	21299328	0.087188	0.030181	0.026785	0.013821
chr11	21287010	21311801	0.034189	0.013015	0.011420	0.007504
chr11	21300707	21326705	-0.048310	-0.027755	-0.022709	-0.019396
chr11	21311846	21334633	-0.044292	-0.027144	-0.022277	-0.024854
chr11	21326714	21353802	0.029239	0.014104	0.012538	0.012751
chr11	21336080	21365279	0.084474	0.035651	0.032200	0.033235
chr11	21354582	21373061	0.302611	0.144703	0.121601	0.128144
chr11	21365346	21380920	0.420627	0.187381	0.152987	0.135909
chr11	21373221	21383112	0.084950	0.088537	0.071058	0.028655
chr11	21381234	21387635	0.118590	0.129066	0.101579	0.056908
chr11	21383284	21398295	0.109599	0.056428	0.048374	0.045872
chr11	21388089	21429017	-0.008608	-0.001218	-0.001155	-0.001541
chr11	21399867	21443690	0.068664	0.011291	0.010658	0.020069
chr11	21429244	21466404	0.024098	0.011527	0.009923	0.009975
chr11	21447131	21489702	0.004699	0.001708	0.001546	0.001912
chr11	21466701	21504738	0.061656	0.018110	0.016909	0.022098
chr11	21490406	21518225	0.094000	0.035578	0.032747	0.030581
chr11	21504985	21536089	0.132422	0.060311	0.056064	0.045018
chr11	21518237	21556358	0.129246	0.067192	0.059301	0.044597
chr11	21541975	21575699	0.039363	0.017676	0.015207	0.012824
chr11	21559598	21587278	-0.047838	-0.023979	-0.020336	-0.015373
chr11	21576656	21597875	-0.073410	-0.033109	-0.029303	-0.025743
chr11	21588577	21622101	-0.114541	-0.042381	-0.037131	-0.028879
chr11	21598673	21651490	-0.168114	-0.092939	-0.070528	-0.038316
chr11	21622735	21673114	-0.121833	-0.056554	-0.047958	-0.042043
chr11	21651619	21695432	0.025823	0.005775	0.005367	0.005478
chr11	21674736	21713893	0.104981	0.022881	0.021256	0.017530
chr11	21696014	21731795	-0.011058	-0.003297	-0.003014	-0.002537
chr11	21713979	21750974	0.023239	0.008954	0.008058	0.006651
chr11	21732408	21769952	0.050422	0.017548	0.015757	0.015696
chr11	21751173	21772746	0.014634	0.004052	0.003679	0.003829
chr11	21770001	21802598	-0.017526	-0.007775	-0.007051	-0.005989
chr11	21772756	21814294	-0.064956	-0.027241	-0.023635	-0.019936
chr11	21802672	21823331	-0.001608	-0.000496	-0.000425	-0.000286
chr11	21814429	21830818	0.056880	0.023445	0.019936	0.011469
chr11	21823335	21847365	-0.008673	-0.003769	-0.003175	-0.002172
chr11	21833302	21867758	-0.071912	-0.030948	-0.023518	-0.014420
chr11	21847664	21884000	0.073768	0.048007	0.034449	0.030512
chr11	21867765	21895525	0.143100	0.091509	0.074522	0.039891
chr11	21884012	21906842	0.098847	0.031479	0.027668	0.015588
chr11	21895526	21919347	0.062557	0.015170	0.013956	0.009158
chr11	21906852	21923534	-0.061479	-0.020294	-0.017999	-0.016540
chr11	21919375	21934721	-0.021967	-0.012711	-0.010583	-0.006730
chr11	21923545	21944985	-0.011903	-0.008703	-0.007712	-0.006764
chr11	21937636	21955143	-0.020564	-0.012529	-0.011124	-0.011539
chr11	21945359	21962238	-0.030201	-0.019246	-0.017044	-0.016189
chr11	21955150	21974863	-0.032781	-0.026590	-0.023799	-0.016715
chr11	21963875	21989568	0.038121	0.020255	0.018373	0.016411
chr11	21975734	21999649	0.072467	0.032193	0.029567	0.029614
chr11	21989574	22002149	0.112739	0.056313	0.051766	0.029855
chr11	21999679	22006127	-0.060557	-0.049516	-0.039149	-0.018072
chr11	22002155	22011638	-0.014917	-0.010250	-0.008340	-0.005050
chr11	22006208	22016419	0.076162	0.054649	0.047383	0.029076
chr11	22011726	22018607	0.071649	0.077661	0.067756	0.036376
chr11	22016500	22024507	0.029649	0.023129	0.019973	0.010616
chr11	22018612	22031916	-0.005162	-0.003858	-0.003341	-0.001594
chr11	22024667	22037425	0.031939	0.023581	0.018934	0.009423
chr11	22032697	22063638	0.080746	0.041405	0.032404	0.016951
chr11	22037466	22072776	0.071692	0.046335	0.035340	0.017191
chr11	22064809	22076868	0.049181	0.041305	0.030976	0.014138
chr11	22072783	22081383	0.072826	0.062510	0.052917	0.030945
chr11	22076872	22098982	-0.008081	-0.007370	-0.006079	0.000611
chr11	22081450	22117371	-0.079221	-0.091069	-0.070712	-0.034013
chr11	22098985	22123139	-0.046215	-0.055211	-0.042153	-0.014954
chr11	22117375	22131165	-0.066611	-0.051555	-0.040510	-0.020582
chr11	22123365	22156631	-0.016844	-0.012102	-0.009573	-0.005445
chr11	22131226	22168107	0.012294	0.011018	0.008351	0.004292
chr11	22157150	22182834	-0.074545	-0.048618	-0.040525	-0.027586
chr11	22168156	22186410	0.015668	0.011968	0.010539	0.007809
chr11	22182907	22195894	0.035922	0.031662	0.026580	0.019260
chr11	22186614	22205399	-0.061188	-0.063175	-0.047883	-0.024202
chr11	22196369	22209320	-0.087420	-0.180900	-0.124354	-0.036873
chr11	22205640	22212610	0.019486	0.027140	0.022667	0.011292
chr11	22209391	22215591	0.136232	0.146884	0.127557	0.059822
chr11	22212646	22221441	0.067566	0.078510	0.062557	0.021992
chr11	22215618	22234544	0.015432	0.013351	0.010801	0.002724
chr11	22222140	22238954	0.040662	0.021426	0.018406	0.011050
chr11	22235376	22244387	-0.010087	-0.006741	-0.005494	-0.003631
chr11	22239287	22246926	-0.054399	-0.066243	-0.049013	-0.021998
chr11	22244506	22254595	-0.001699	-0.001258	-0.001101	-0.000755
chr11	22247329	22260985	0.065282	0.031307	0.028884	0.021025
chr11	22254911	22267541	-0.084150	-0.053782	-0.044159	-0.025131
chr11	22261558	22274144	-0.071154	-0.089441	-0.064287	-0.025201
chr11	22267743	22277325	0.016838	0.034721	0.022807	0.005616
chr11	22274311	22286448	0.010128	0.011067	0.008801	0.003100
chr11	22277589	22293389	0.069943	0.078868	0.069159	0.022357
chr11	22286452	22303132	0.036320	0.052754	0.045955	0.014489
chr11	22293593	22313440	0.003186	0.003218	0.002788	0.001430
chr11	22303404	22321718	0.145502	0.099896	0.089117	0.064799
chr11	22313768	22342640	0.019217	0.014612	0.012347	0.011736
chr11	22323096	22344924	-0.082685	-0.080235	-0.059792	-0.030579
chr11	22342954	22357987	-0.005879	-0.006305	-0.004866	-0.001237
chr11	22344933	22362092	-0.036446	-0.036990	-0.029637	-0.007769
chr11	22358049	22368955	-0.022693	-0.033397	-0.024383	-0.009402
chr11	22362104	22374690	-0.001145	-0.001634	-0.001275	-0.002997
chr11	22368956	22376592	0.019413	0.027925	0.024370	0.011392
chr11	22374814	22390444	0.007366	0.011888	0.009911	0.010314
chr11	22376603	22401186	-0.018920	-0.023486	-0.019184	-0.001290
chr11	22390515	22407988	0.011458	0.012827	0.010495	0.003131
chr11	22401440	22414527	-0.118197	-0.104971	-0.079732	-0.037161
chr11	22408213	22418122	-0.042051	-0.041495	-0.033198	-0.015346
chr11	22414692	22427088	0.012646	0.013924	0.011661	0.004146
chr11	22418534	22435178	-0.004321	-0.004460	-0.003770	-0.001573
chr11	22427214	22440669	0.007692	0.009821	0.007883	0.003110
chr11	22435192	22448281	0.004856	0.004530	0.003709	0.001469
chr11	22441040	22454085	-0.001693	-0.002114	-0.001690	-0.003550
chr11	22448725	22462443	-0.024620	-0.034076	-0.026068	-0.012870
chr11	22454240	22471221	-0.109908	-0.102275	-0.080101	-0.035389
chr11	22462449	22481085	-0.050887	-0.054672	-0.042383	-0.011322
chr11	22471599	22483374	0.112690	0.158629	0.130424	0.047678
chr11	22481154	22486678	0.052342	0.080909	0.070282	0.021596
chr11	22483627	22487561	0.093409	0.180840	0.153360	0.048758
chr11	22486715	22495603	0.126767	0.254152	0.206109	0.062300
